Date,temp_2m_K,dewpoint_2m_K,u_wind_10m,v_wind_10m,temp_2m_C,dewpoint_2m_C,wind_speed_10m
2025-07-24,287.57508544921876,285.2698120117187,0.8164690017700196,0.8371070861816405,14.425085449218773,12.119812011718773,1.1714868520835633
2025-07-25,287.5844482421875,285.39573974609374,0.9036954879760742,0.9629041671752929,14.434448242187523,12.245739746093772,1.3218135257404495
2025-07-26,287.59381103515625,285.52166748046875,0.9909219741821289,1.0887012481689453,14.443811035156273,12.371667480468773,1.4721401993973358
2025-07-27,287.71220703125,285.74229125976564,0.5961204528808594,0.9776193618774414,14.562207031250022,12.592291259765648,1.4013956432401748
2025-07-28,287.8306030273437,285.9629150390625,0.2013189315795898,0.8665374755859375,14.680603027343773,12.812915039062522,1.3306510870830142
2025-07-29,287.9489990234375,286.18353881835935,-0.19348258972167987,0.7554555892944336,14.798999023437522,13.033538818359398,1.2599065309258533
2025-07-30,288.06739501953126,286.40416259765624,-0.5882841110229493,0.6443737030029297,14.917395019531273,13.254162597656272,1.1891619747686923
2025-07-31,288.185791015625,286.6247863769531,-0.9830856323242188,0.5332918167114258,15.035791015625023,13.474786376953148,1.1184174186115317
2025-08-01,287.7109313964844,286.0122863769531,-1.172343635559082,0.4214611053466797,14.560931396484397,12.862286376953147,1.28064372862972
2025-08-02,287.23607177734374,285.3997863769531,-1.3616016387939454,0.3096303939819336,14.086071777343772,12.249786376953148,1.4428700386479085
2025-08-03,286.76121215820314,284.78728637695315,-1.5508596420288085,0.1977996826171875,13.611212158203148,11.637286376953147,1.6050963486660967
2025-08-04,286.2863525390625,284.17478637695314,-1.740117645263672,0.0859689712524414,13.136352539062523,11.024786376953148,1.7673226586842852
2025-08-05,285.8114929199219,283.5622863769531,-1.9293756484985352,-0.025861740112304688,12.661492919921898,10.412286376953148,1.9295489687024736
2025-08-06,285.983642578125,283.97056274414064,-1.7473297119140625,-0.12105979919433593,12.833642578125023,10.820562744140648,1.7708407563568473
2025-08-07,286.1557922363281,284.37883911132815,-1.5652837753295898,-0.21625785827636718,13.005792236328148,11.228839111328147,1.6121325440112209
2025-08-08,286.32794189453125,284.7871154785156,-1.3832378387451172,-0.3114559173583984,13.177941894531273,11.637115478515648,1.4534243316655946
2025-08-09,286.5000915527344,285.1953918457031,-1.2011919021606445,-0.40665397644042967,13.350091552734398,12.045391845703147,1.2947161193199683
2025-08-10,286.6722412109375,285.6036682128906,-1.0191459655761719,-0.5018520355224609,13.522241210937523,12.453668212890648,1.1360079069743418
2025-08-11,286.9009765625,285.7975708007813,-1.1549505233764648,-0.4371055603027344,13.750976562500023,12.647570800781272,1.250303249846561
2025-08-12,287.1297119140625,285.99147338867186,-1.2907550811767579,-0.3723590850830078,13.979711914062523,12.841473388671897,1.36459859271878
2025-08-13,287.358447265625,286.1853759765625,-1.4265596389770507,-0.3076126098632812,14.208447265625022,13.035375976562523,1.4788939355909991
2025-08-14,287.5871826171875,286.3792785644531,-1.5623641967773438,-0.24286613464355467,14.437182617187522,13.229278564453148,1.5931892784632185
2025-08-15,287.81591796875,286.57318115234375,-1.6981687545776367,-0.17811965942382812,14.665917968750023,13.423181152343773,1.7074846213354375
2025-08-16,287.86542892456055,286.75204849243164,-1.6330105066299438,-0.047359466552734375,14.71542892456057,13.602048492431663,1.6768423851289334
2025-08-17,287.9149398803711,286.93091583251953,-1.567852258682251,0.08340072631835938,14.764939880371116,13.780915832519554,1.646200148922429
2025-08-18,287.96445083618164,287.1097831726074,-1.502694010734558,0.21416091918945312,14.814450836181663,13.959783172607445,1.6155579127159247
2025-08-19,288.0139617919922,287.2886505126953,-1.4375357627868652,0.3449211120605469,14.86396179199221,14.138650512695335,1.5849156765094206
2025-08-20,288.06347274780273,287.4675178527832,-1.3723775148391724,0.4756813049316406,14.913472747802757,14.317517852783226,1.5542734403029164
2025-08-21,288.1129837036133,287.6463851928711,-1.3072192668914795,0.6064414978027344,14.962983703613304,14.496385192871116,1.5236312040964122
2025-08-22,288.1624946594238,287.825252532959,-1.2420610189437866,0.7372016906738281,15.01249465942385,14.675252532959007,1.4929889678899078
2025-08-23,288.2120056152344,288.0041198730469,-1.1769027709960938,0.8679618835449219,15.062005615234398,14.854119873046898,1.4623467316834036
2025-08-24,287.7207092285156,287.5087829589844,-0.981108283996582,0.7013830184936524,14.570709228515648,14.358782958984397,1.2100799482266267
2025-08-25,287.2294128417969,287.01344604492186,-0.7853137969970703,0.5348041534423829,14.079412841796898,13.863446044921897,0.9578131647698498
2025-08-26,286.7381164550781,286.5181091308594,-0.5895193099975586,0.36822528839111324,13.588116455078147,13.368109130859398,0.7055463813130729
2025-08-27,286.2468200683594,286.02277221679685,-0.3937248229980469,0.20164642333984373,13.096820068359397,12.872772216796898,0.453279597856296
2025-08-28,285.7555236816406,285.5274353027344,-0.19793033599853516,0.03506755828857422,12.605523681640648,12.377435302734398,0.20101281439951924
2025-08-29,286.1714294433594,285.974755859375,0.1373161315917969,0.34175453186035154,13.021429443359398,12.824755859375022,0.5918822487455586
2025-08-30,286.58733520507815,286.4220764160156,0.47256259918212895,0.6484415054321289,13.437335205078147,13.272076416015647,0.9827516830915979
2025-08-31,287.00324096679685,286.86939697265626,0.8078090667724611,0.9551284790039062,13.853240966796898,13.719396972656273,1.3736211174376374
2025-09-01,287.4191467285156,287.31671752929685,1.143055534362793,1.2618154525756835,14.269146728515647,14.166717529296898,1.7644905517836764
2025-09-02,287.8350524902344,287.7640380859375,1.478302001953125,1.568502426147461,14.685052490234398,14.614038085937523,2.155359986129716
2025-09-03,287.6710205078125,287.37205810546874,0.922452735900879,1.0119464874267579,14.521020507812523,14.222058105468772,2.080205138117888
2025-09-04,287.5069885253906,286.980078125,0.3666034698486329,0.4553905487060548,14.356988525390648,13.830078125000023,2.0050502901060603
2025-09-05,287.34295654296875,286.5880981445313,-0.18924579620361315,-0.1011653900146483,14.192956542968773,13.438098144531272,1.9298954420942325
2025-09-06,287.1789245605469,286.1961181640625,-0.7450950622558592,-0.6577213287353514,14.028924560546898,13.046118164062523,1.8547405940824044
2025-09-07,287.014892578125,285.80413818359375,-1.3009443283081055,-1.2142772674560547,13.864892578125023,12.654138183593773,1.7795857460705766
2025-09-08,287.2436157226563,285.9682678222656,-1.0032752990722655,-1.092141342163086,14.093615722656272,12.818267822265648,1.5500725807729359
2025-09-09,287.4723388671875,286.1323974609375,-0.7056062698364258,-0.9700054168701172,14.322338867187522,12.982397460937523,1.3205594154752953
2025-09-10,287.70106201171876,286.29652709960936,-0.407937240600586,-0.8478694915771484,14.551062011718773,13.146527099609397,1.0910462501776546
2025-09-11,287.92978515625,286.4606567382813,-0.11026821136474618,-0.7257335662841797,14.779785156250023,13.310656738281272,0.8615330848800139
2025-09-12,288.15850830078125,286.6247863769531,0.18740081787109375,-0.6035976409912109,15.008508300781273,13.474786376953148,0.6320199195823734
2025-09-13,288.32415161132815,287.0148193359375,0.12647438049316406,-0.5839231491088868,15.174151611328147,13.864819335937522,0.6093455221847109
2025-09-14,288.489794921875,287.40485229492185,0.06554794311523438,-0.5642486572265625,15.339794921875022,14.254852294921898,0.5866711247870485
2025-09-15,288.6554382324219,287.7948852539063,0.0046215057373046875,-0.5445741653442383,15.505438232421898,14.644885253906272,0.5639967273893862
2025-09-16,288.8210815429687,288.18491821289064,-0.056304931640625,-0.524899673461914,15.671081542968773,15.034918212890648,0.5413223299917238
2025-09-17,288.9867248535156,288.574951171875,-0.11723136901855469,-0.5052251815795898,15.836724853515648,15.424951171875023,0.5186479325940614
2025-09-18,288.6420532226563,288.19130859375,-0.1135284423828125,-0.3664222717285156,15.492053222656272,15.041308593750022,0.4575265233572192
2025-09-19,288.29738159179686,287.807666015625,-0.10982551574707031,-0.22761936187744142,15.147381591796897,14.657666015625022,0.39640511412037704
2025-09-20,287.9527099609375,287.4240234375,-0.10612258911132813,-0.08881645202636723,14.802709960937523,14.274023437500023,0.3352837048835348
2025-09-21,287.6080383300781,287.040380859375,-0.10241966247558594,0.04998645782470701,14.458038330078148,13.890380859375023,0.27416229564669264
2025-09-22,287.26336669921875,286.65673828125,-0.09871673583984375,0.18878936767578125,14.113366699218773,13.506738281250023,0.21304088640985047
2025-09-23,287.45302734375,286.6083129882812,-0.4142280578613281,0.07652130126953124,14.303027343750022,13.458312988281273,0.5138675094248468
2025-09-24,287.64268798828124,286.5598876953125,-0.7297393798828125,-0.03574676513671876,14.492687988281272,13.409887695312523,0.8146941324398433
2025-09-25,287.8323486328125,286.51146240234374,-1.0452507019042967,-0.1480148315429688,14.682348632812523,13.361462402343772,1.1155207554548396
2025-09-26,288.0220092773437,286.463037109375,-1.3607620239257812,-0.26028289794921877,14.872009277343773,13.313037109375022,1.4163473784698362
2025-09-27,288.211669921875,286.41461181640625,-1.6762733459472656,-0.37255096435546875,15.061669921875023,13.264611816406273,1.7171740014848325
2025-09-28,288.78932495117186,287.11887817382814,-1.0953189849853515,-0.22031211853027344,15.639324951171897,13.968878173828148,1.6314407379064921
2025-09-29,289.3669799804687,287.82314453125,-0.5143646240234374,-0.06807327270507812,16.21697998046877,14.673144531250022,1.545707474328152
2025-09-30,289.94463500976565,288.52741088867185,0.0665897369384767,0.08416557312011719,16.79463500976565,15.377410888671898,1.4599742107498117
2025-10-01,290.5222900390625,289.23167724609374,0.6475440979003908,0.2364044189453125,17.372290039062523,16.081677246093772,1.3742409471714714
2025-10-02,291.0999450683594,289.9359436035156,1.2284984588623047,0.3886432647705078,17.949945068359398,16.785943603515648,1.2885076835931313
2025-10-03,290.1899658203125,288.67479248046874,0.5758682250976562,0.2381204605102539,17.039965820312524,15.524792480468772,1.444196343263387
2025-10-04,289.2799865722656,287.41364135742185,-0.07676200866699223,0.08759765624999999,16.129986572265647,14.263641357421898,1.5998850029336427
2025-10-05,288.37000732421876,286.152490234375,-0.7293922424316408,-0.06292514801025395,15.220007324218773,13.002490234375022,1.7555736626038985
2025-10-06,287.46002807617185,284.89133911132814,-1.3820224761962892,-0.21344795227050783,14.310028076171898,11.741339111328148,1.9112623222741543
2025-10-07,286.550048828125,283.63018798828125,-2.0346527099609375,-0.3639707565307617,13.400048828125023,10.480187988281273,2.06695098194441
2025-10-08,286.14662475585936,282.9541076660156,-1.838448715209961,-0.7266830444335938,12.996624755859397,9.804107666015648,2.137370186357839
2025-10-09,285.7432006835937,282.27802734375,-1.6422447204589843,-1.0893953323364258,12.593200683593773,9.128027343750023,2.207789390771268
2025-10-10,285.33977661132815,281.60194702148436,-1.446040725708008,-1.452107620239258,12.189776611328147,8.451947021484397,2.278208595184697
2025-10-11,284.9363525390625,280.9258666992188,-1.2498367309570313,-1.81481990814209,11.786352539062523,7.775866699218772,2.3486277995981255
2025-10-12,284.5329284667969,280.2497863769531,-1.0536327362060547,-2.177532196044922,11.382928466796898,7.099786376953148,2.4190470040115546
2025-10-13,284.3145812988281,280.07786865234374,-0.9863149642944335,-2.0330226898193358,11.164581298828148,6.927868652343773,2.2596529108740904
2025-10-14,284.0962341308594,279.90595092773435,-0.9189971923828125,-1.88851318359375,10.946234130859398,6.755950927734398,2.1002588177366266
2025-10-15,283.8778869628906,279.734033203125,-0.8516794204711914,-1.744003677368164,10.727886962890647,6.584033203125022,1.9408647245991624
2025-10-16,283.6595397949219,279.56211547851564,-0.7843616485595704,-1.599494171142578,10.509539794921897,6.412115478515648,1.7814706314616984
2025-10-17,283.4411926269531,279.39019775390625,-0.7170438766479492,-1.4549846649169922,10.291192626953148,6.240197753906273,1.6220765383242344
2025-10-18,284.3946105957031,280.36211547851565,-0.5917299270629883,-1.0246877670288086,11.244610595703147,7.212115478515647,1.4381315226830138
2025-10-19,285.3480285644531,281.334033203125,-0.4664159774780273,-0.594390869140625,12.198028564453148,8.184033203125022,1.2541865070417932
2025-10-20,286.30144653320315,282.3059509277344,-0.3411020278930664,-0.1640939712524414,13.151446533203147,9.155950927734398,1.070241491400573
2025-10-21,287.25486450195314,283.2778686523437,-0.21578807830810542,0.2662029266357422,14.104864501953148,10.127868652343773,0.8862964757593522
2025-10-22,288.2082824707031,284.2497863769531,-0.09047412872314453,0.6964998245239258,15.058282470703148,11.099786376953148,0.7023514601181317
2025-10-23,287.42332458496094,283.245112101237,-0.1475052833557129,0.21882009506225586,14.27332458496096,10.095112101237001,0.954009376606034
2025-10-24,286.63836669921875,282.2404378255208,-0.20453643798828125,-0.25885963439941406,13.488366699218773,9.090437825520857,1.2056672930939365
2025-10-25,285.85340881347656,281.2357635498047,-0.2615675926208496,-0.736539363861084,12.703408813476585,8.08576354980471,1.457325209581839
2025-10-26,285.0684509277344,280.23108927408856,-0.31859874725341797,-1.214219093322754,11.918450927734398,7.081089274088565,1.7089831260697412
2025-10-27,284.2834930419922,279.2264149983724,-0.37562990188598633,-1.6918988227844238,11.13349304199221,6.076414998372419,1.960641042557644
2025-10-28,283.49853515625,278.22174072265625,-0.4326610565185547,-2.1695785522460938,10.348535156250023,5.071740722656273,2.212298959045546
2025-10-29,283.47755126953126,277.92734985351564,-0.5539497375488281,-2.2158584594726562,10.327551269531273,4.777349853515648,2.2930765459905915
2025-10-30,283.4565673828125,277.632958984375,-0.6752384185791016,-2.2621383666992188,10.306567382812522,4.482958984375022,2.373854132935637
2025-10-31,283.4355834960937,277.33856811523435,-0.796527099609375,-2.3084182739257812,10.285583496093773,4.188568115234398,2.454631719880682
2025-11-01,283.414599609375,277.04417724609374,-0.9178157806396484,-2.3546981811523438,10.264599609375022,3.894177246093773,2.5354093068257275
2025-11-02,283.39361572265625,276.7497863769531,-1.0391044616699219,-2.4009780883789062,10.243615722656273,3.5997863769531477,2.616186893770773
2025-11-03,283.7706604003906,277.2929321289063,-0.8841596603393554,-2.1462261199951174,10.620660400390648,4.142932128906272,2.324510997145863
2025-11-04,284.147705078125,277.83607788085936,-0.729214859008789,-1.891474151611328,10.997705078125023,4.686077880859398,2.032835100520953
2025-11-05,284.5247497558594,278.3792236328125,-0.5742700576782227,-1.6367221832275392,11.374749755859398,5.229223632812523,1.7411592038960433
2025-11-06,284.90179443359375,278.9223693847656,-0.41932525634765627,-1.38197021484375,11.751794433593773,5.772369384765648,1.4494833072711333
2025-11-07,285.2788391113281,279.46551513671875,-0.26438045501708984,-1.127218246459961,12.128839111328148,6.315515136718773,1.1578074106462235
2025-11-08,285.73765258789064,280.6314208984375,-0.3891300201416016,-0.7574016571044921,12.587652587890648,7.481420898437523,1.1551442018557039
2025-11-09,286.19646606445315,281.7973266601563,-0.5138795852661133,-0.38758506774902346,13.046466064453147,8.647326660156272,1.1524809930651843
2025-11-10,286.6552795410156,282.963232421875,-0.638629150390625,-0.017768478393554776,13.505279541015648,9.813232421875023,1.1498177842746649
2025-11-11,287.1140930175781,284.12913818359374,-0.7633787155151367,0.352048110961914,13.964093017578147,10.979138183593772,1.1471545754841452
2025-11-12,287.5729064941406,285.2950439453125,-0.8881282806396484,0.7218647003173828,14.422906494140648,12.145043945312523,1.1444913666936256
2025-11-13,287.20289306640626,285.34710693359375,-0.7511989593505859,0.5899368286132812,14.052893066406273,12.197106933593773,0.9581497778567118
2025-11-14,286.8328796386719,285.399169921875,-0.6142696380615235,0.4580089569091797,13.682879638671897,12.249169921875023,0.7718081890197981
2025-11-15,286.4628662109375,285.45123291015625,-0.47734031677246097,0.32608108520507817,13.312866210937523,12.301232910156273,0.5854666001828843
2025-11-16,286.0928527832031,285.5032958984375,-0.3404109954833985,0.19415321350097658,12.942852783203147,12.353295898437523,0.39912501134597056
2025-11-17,285.72283935546875,285.55535888671875,-0.20348167419433594,0.062225341796875,12.572839355468773,12.405358886718773,0.21278342250905685
2025-11-18,284.63983764648435,284.0942443847656,-0.5211524963378906,0.011481666564941408,11.489837646484398,10.944244384765648,0.5306345660188505
2025-11-19,283.5568359375,282.6331298828125,-0.8388233184814453,-0.039262008666992185,10.406835937500023,9.483129882812523,0.848485709528644
2025-11-20,282.4738342285156,281.17201538085936,-1.156494140625,-0.09000568389892577,9.323834228515647,8.022015380859397,1.1663368530384377
2025-11-21,281.3908325195313,279.7109008789063,-1.4741649627685547,-0.14074935913085937,8.240832519531272,6.560900878906272,1.4841879965482312
2025-11-22,280.3078308105469,278.2497863769531,-1.7918357849121094,-0.19149303436279297,7.157830810546898,5.099786376953148,1.8020391400580247
2025-11-23,280.870068359375,277.1997863769531,-1.4250064849853517,-0.6828220367431641,7.720068359375023,4.049786376953148,1.9713265190722946
2025-11-24,281.43230590820315,276.1497863769531,-1.0581771850585937,-1.1741510391235352,8.282305908203147,2.9997863769531476,2.1406138980865643
2025-11-25,281.9945434570312,275.09978637695315,-0.6913478851318358,-1.6654800415039062,8.844543457031273,1.9497863769531474,2.3099012771008343
2025-11-26,282.55678100585936,274.04978637695314,-0.32451858520507804,-2.1568090438842775,9.406781005859397,0.8997863769531476,2.479188656115104
2025-11-27,283.1190185546875,272.9997863769531,0.04231071472167969,-2.6481380462646484,9.969018554687523,-0.15021362304685226,2.648476035129374
2025-11-28,282.54013671875,273.797607421875,0.13366451263427734,-2.634054183959961,9.390136718750023,0.6476074218750227,2.6438985073589096
2025-11-29,281.9612548828125,274.5954284667969,0.225018310546875,-2.6199703216552734,8.811254882812523,1.4454284667968977,2.639320979588445
2025-11-30,281.382373046875,275.39324951171875,0.3163721084594726,-2.605886459350586,8.232373046875022,2.2432495117187727,2.6347434518179806
2025-12-01,280.8034912109375,276.1910705566406,0.4077259063720703,-2.5918025970458984,7.653491210937522,3.0410705566406477,2.630165924047516
2025-12-02,280.224609375,276.9888916015625,0.49907970428466797,-2.577718734741211,7.074609375000023,3.8388916015625227,2.6255883962770517
2025-12-03,280.19935302734376,277.20830688476565,0.26847057342529296,-2.3707862854003907,7.049353027343773,4.058306884765647,2.435653937905312
2025-12-04,280.1740966796875,277.42772216796874,0.03786144256591795,-2.1638538360595705,7.024096679687522,4.277722167968773,2.245719479533572
2025-12-05,280.1488403320312,277.6471374511719,-0.19274768829345712,-1.95692138671875,6.998840332031273,4.497137451171898,2.0557850211618325
2025-12-06,280.123583984375,277.866552734375,-0.4233568191528321,-1.7499889373779296,6.973583984375023,4.716552734375023,1.8658505627900923
2025-12-07,280.09832763671875,278.0859680175781,-0.653965950012207,-1.5430564880371094,6.948327636718773,4.935968017578148,1.6759161044183526
2025-12-08,280.72532958984374,277.48870849609375,-0.7570402145385742,-1.4212533950805664,7.575329589843773,4.338708496093773,1.6400509277830517
2025-12-09,281.3523315429687,276.8914489746094,-0.8601144790649414,-1.2994503021240233,8.202331542968773,3.7414489746093977,1.6041857511477509
2025-12-10,281.9793334960938,276.294189453125,-0.9631887435913086,-1.1776472091674806,8.829333496093772,3.1441894531250227,1.5683205745124502
2025-12-11,282.60633544921876,275.6969299316406,-1.0662630081176758,-1.0558441162109375,9.456335449218773,2.5469299316406477,1.5324553978771494
2025-12-12,283.23333740234375,275.09967041015625,-1.169337272644043,-0.9340410232543945,10.083337402343773,1.9496704101562727,1.4965902212418485
2025-12-13,283.32314453125,276.66497802734375,-1.0831830978393555,-0.7860282897949219,10.173144531250022,3.5149780273437727,1.3499951339836433
2025-12-14,283.41295166015624,278.23028564453125,-0.997028923034668,-0.6380155563354493,10.262951660156272,5.080285644531273,1.2034000467254384
2025-12-15,283.5027587890625,279.79559326171875,-0.9108747482299805,-0.4900028228759765,10.352758789062523,6.645593261718773,1.0568049594672333
2025-12-16,283.5925659179687,281.36090087890625,-0.8247205734252929,-0.3419900894165039,10.442565917968773,8.210900878906273,0.9102098722090282
2025-12-17,283.682373046875,282.92620849609375,-0.7385663986206055,-0.19397735595703125,10.532373046875023,9.776208496093773,0.7636147849508231
2025-12-18,284.37652587890625,283.52842407226564,-0.9197589874267578,-0.011551856994628906,11.226525878906273,10.378424072265648,0.9697910550859765
2025-12-19,285.0706787109375,284.1306396484375,-1.10095157623291,0.17087364196777344,11.920678710937523,10.980639648437522,1.17596732522113
2025-12-20,285.76483154296875,284.73285522460935,-1.2821441650390626,0.3532991409301758,12.614831542968773,11.582855224609398,1.3821435953562835
2025-12-21,286.458984375,285.33507080078124,-1.4633367538452149,0.5357246398925781,13.308984375000023,12.185070800781272,1.5883198654914368
2025-12-22,287.15313720703125,285.9372863769531,-1.6445293426513672,0.7181501388549805,14.003137207031273,12.787286376953148,1.7944961356265903
2025-12-23,285.84580078125,284.6776611328125,-1.2817935943603516,0.1880363464355469,12.695800781250023,11.527661132812522,1.8235584544068622
2025-12-24,284.53846435546876,283.41803588867185,-0.9190578460693359,-0.3420774459838867,11.388464355468773,10.268035888671898,1.8526207731871338
2025-12-25,283.2311279296875,282.1584106445313,-0.5563220977783203,-0.8721912384033201,10.081127929687522,9.008410644531272,1.8816830919674057
2025-12-26,281.9237915039063,280.89878540039064,-0.1935863494873047,-1.4023050308227538,8.773791503906272,7.748785400390648,1.9107454107476773
2025-12-27,280.616455078125,279.63916015625,0.16914939880371094,-1.9324188232421875,7.466455078125023,6.489160156250023,1.9398077295279492
2025-12-28,280.616455078125,279.63916015625,0.16914939880371094,-1.9324188232421875,7.466455078125023,6.489160156250023,1.9398077295279492
2025-12-29,280.616455078125,279.63916015625,0.16914939880371094,-1.9324188232421875,7.466455078125023,6.489160156250023,1.9398077295279492
2025-12-30,280.616455078125,279.63916015625,0.16914939880371094,-1.9324188232421875,7.466455078125023,6.489160156250023,1.9398077295279492
2025-12-31,280.616455078125,279.63916015625,0.16914939880371094,-1.9324188232421875,7.466455078125023,6.489160156250023,1.9398077295279492
