latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
39.70794,-122.09347,347.02,0.56,0.69,2025-04-23,2000,N20,VIIRS,n,2,298.58,20.68,D,0
39.76447,-122.08688,343.63,0.56,0.69,2025-04-23,2000,N20,VIIRS,n,2,297.16,8.4,D,0
39.76295,-122.08596,330.08,0.56,0.69,2025-04-23,2001,N20,VIIRS,n,2,294.86,2.84,D,0
39.76885,-122.08895,335.08,0.56,0.69,2025-04-23,2001,N20,VIIRS,n,2,294.18,2.84,D,0
40.70099,-120.83003,367,0.46,0.63,2025-04-23,2001,N20,VIIRS,h,2,296.38,17.12,D,0
40.69975,-120.83437,356.28,0.46,0.63,2025-04-23,2001,N20,VIIRS,n,2,299.68,17.12,D,0
40.70198,-120.83038,367,0.46,0.63,2025-04-23,2001,N20,VIIRS,h,2,294.5,20.84,D,0
40.70073,-120.83468,355.22,0.46,0.63,2025-04-23,2001,N20,VIIRS,n,2,300.69,20.84,D,0
35.38386,-120.39912,336.22,0.32,0.55,2025-04-23,2139,N20,VIIRS,n,2,302.21,1.72,D,0
37.24301,-119.20456,335.4,0.39,0.59,2025-04-23,2140,N20,VIIRS,n,2,286.19,6.08,D,0
37.24275,-119.20921,334.34,0.39,0.59,2025-04-23,2140,N20,VIIRS,n,2,288.52,6.93,D,0
37.24249,-119.21401,350.2,0.39,0.59,2025-04-23,2140,N20,VIIRS,n,2,287.94,6.93,D,0
37.24222,-119.21889,341.27,0.39,0.59,2025-04-23,2140,N20,VIIRS,n,2,294.84,8.69,D,0
37.24844,-119.20596,348.23,0.39,0.59,2025-04-23,2140,N20,VIIRS,n,2,288.91,12.57,D,0
37.24817,-119.21092,356.26,0.39,0.59,2025-04-23,2140,N20,VIIRS,n,2,294.91,9.58,D,0
37.24788,-119.21603,350.56,0.39,0.59,2025-04-23,2140,N20,VIIRS,n,2,288.37,9.58,D,0
37.52655,-120.68331,345.95,0.32,0.55,2025-04-23,2140,N20,VIIRS,n,2,296.95,3.01,D,0
37.52494,-120.68394,341.59,0.32,0.55,2025-04-23,2140,N20,VIIRS,n,2,296.26,1.86,D,0
38.49918,-122.0116,334,0.56,0.52,2025-04-23,2140,N20,VIIRS,n,2,303.77,7.19,D,0
38.49957,-122.01327,339.33,0.56,0.52,2025-04-23,2140,N20,VIIRS,n,2,304.28,4.92,D,0
38.91314,-122.02531,333.71,0.57,0.52,2025-04-23,2140,N20,VIIRS,n,2,299.28,12.87,D,0
38.91792,-122.02588,352.59,0.57,0.52,2025-04-23,2140,N20,VIIRS,n,2,301.8,12.87,D,0
38.91312,-122.02699,348.36,0.57,0.52,2025-04-23,2140,N20,VIIRS,n,2,299.33,13.82,D,0
38.91789,-122.02753,351.42,0.57,0.52,2025-04-23,2140,N20,VIIRS,n,2,298.74,13.82,D,0
39.09294,-122.00703,338.57,0.57,0.52,2025-04-23,2141,N20,VIIRS,n,2,309.42,4.99,D,0
39.25362,-121.05535,335.93,0.32,0.55,2025-04-23,2141,N20,VIIRS,n,2,295.3,1.51,D,0
39.28239,-121.52444,340.72,0.61,0.53,2025-04-23,2141,N20,VIIRS,n,2,303.77,7.24,D,0
39.28189,-121.53152,340.74,0.61,0.53,2025-04-23,2141,N20,VIIRS,n,2,305.56,7.24,D,0
39.28402,-121.52647,342.85,0.61,0.53,2025-04-23,2141,N20,VIIRS,n,2,305.83,11.45,D,0
39.39626,-121.65327,351.41,0.6,0.53,2025-04-23,2141,N20,VIIRS,n,2,304.71,7.53,D,0
39.35678,-123.1332,340.71,0.5,0.49,2025-04-23,2141,N20,VIIRS,n,2,298.33,4.54,D,0
39.35837,-123.13487,332.78,0.5,0.49,2025-04-23,2141,N20,VIIRS,n,2,296.33,6.54,D,0
39.70865,-122.09089,355.41,0.57,0.52,2025-04-23,2141,N20,VIIRS,n,2,308.97,31.55,D,0
39.76645,-122.0869,335.02,0.57,0.52,2025-04-23,2141,N20,VIIRS,n,2,301.57,4.16,D,0
39.88226,-121.60608,328.73,0.61,0.53,2025-04-23,2141,N20,VIIRS,n,2,291.02,4.31,D,0
39.94633,-121.07143,331.48,0.33,0.55,2025-04-23,2141,N20,VIIRS,n,2,296.99,4.58,D,0
39.9514,-121.07218,367,0.33,0.55,2025-04-23,2141,N20,VIIRS,h,2,296.81,4.58,D,0
41.27023,-121.97613,341.12,0.6,0.53,2025-04-23,2141,N20,VIIRS,n,2,289.77,39.82,D,0
41.27513,-121.97672,338.38,0.6,0.53,2025-04-23,2141,N20,VIIRS,n,2,284.25,16.51,D,0
41.27468,-121.98396,342.34,0.6,0.53,2025-04-23,2141,N20,VIIRS,n,2,297.49,29.44,D,0
41.28664,-122.32629,337.68,0.58,0.52,2025-04-23,2141,N20,VIIRS,n,2,290.86,15.57,D,0
41.28617,-122.33318,335.12,0.58,0.52,2025-04-23,2141,N20,VIIRS,n,2,299.29,15.57,D,0
42.38277,-122.77576,300.71,0.4,0.37,2025-04-24,959,N20,VIIRS,n,2,279.07,0.95,N,2
41.27576,-121.98164,296.51,0.39,0.36,2025-04-24,959,N20,VIIRS,n,2,272.28,0.9,N,0
41.27248,-121.98252,302.76,0.39,0.36,2025-04-24,959,N20,VIIRS,n,2,273.3,0.9,N,0
39.61908,-119.26076,295.8,0.42,0.37,2025-04-24,1000,N20,VIIRS,n,2,277.93,1.18,N,2
39.49177,-119.62105,296.31,0.41,0.37,2025-04-24,1000,N20,VIIRS,n,2,277.49,0.65,N,2
39.71027,-122.09138,307.93,0.38,0.36,2025-04-24,1000,N20,VIIRS,n,2,283.26,0.72,N,0
39.70699,-122.09222,299.32,0.38,0.36,2025-04-24,1000,N20,VIIRS,n,2,282.39,0.72,N,0
39.55294,-121.76218,301.33,0.38,0.36,2025-04-24,1000,N20,VIIRS,n,2,279.74,0.62,N,0
38.91872,-122.02789,295.25,0.38,0.36,2025-04-24,1000,N20,VIIRS,n,2,274.84,0.37,N,0
38.45179,-121.46121,296.1,0.39,0.36,2025-04-24,1000,N20,VIIRS,n,2,280.62,0.27,N,0
37.91424,-121.375,296.15,0.39,0.36,2025-04-24,1000,N20,VIIRS,n,2,281.41,0.39,N,0
37.88279,-121.18674,308.27,0.39,0.36,2025-04-24,1000,N20,VIIRS,n,2,280.98,0.62,N,2
37.24857,-119.21483,323.56,0.44,0.39,2025-04-24,1000,N20,VIIRS,n,2,272.59,22.17,N,0
37.2476,-119.20972,324.13,0.44,0.39,2025-04-24,1000,N20,VIIRS,n,2,287.37,22.17,N,0
37.24507,-119.21565,340.28,0.44,0.39,2025-04-24,1000,N20,VIIRS,n,2,274.91,22.17,N,0
36.70377,-119.89334,295.05,0.43,0.38,2025-04-24,1000,N20,VIIRS,n,2,284.1,0.46,N,2
36.34048,-119.5771,304.97,0.44,0.38,2025-04-24,1000,N20,VIIRS,n,2,282.54,0.68,N,0
35.64629,-120.00373,305.03,0.44,0.38,2025-04-24,1001,N20,VIIRS,n,2,281.74,0.67,N,0
37.12848,-119.27383,326.89,0.42,0.45,2025-04-24,2121,N20,VIIRS,n,2,282.5,3.13,D,0
37.24158,-119.20995,346,0.43,0.46,2025-04-24,2121,N20,VIIRS,n,2,291.25,15.2,D,0
37.2411,-119.21493,345.66,0.43,0.46,2025-04-24,2121,N20,VIIRS,n,2,307.94,193.75,D,0
37.23972,-119.22945,329.54,0.43,0.46,2025-04-24,2121,N20,VIIRS,n,2,285.25,86.24,D,0
37.2462,-119.20596,341.3,0.43,0.46,2025-04-24,2121,N20,VIIRS,n,2,290.78,7.2,D,0
37.24572,-119.21101,339.71,0.43,0.46,2025-04-24,2121,N20,VIIRS,n,2,290.45,7.2,D,0
37.24523,-119.21614,351.4,0.43,0.46,2025-04-24,2121,N20,VIIRS,n,2,290.36,9.96,D,0
37.24474,-119.22125,354.32,0.43,0.46,2025-04-24,2121,N20,VIIRS,n,2,291.48,9.96,D,0
37.21727,-120.81564,341.44,0.53,0.42,2025-04-24,2121,N20,VIIRS,n,2,271.55,8.32,D,0
37.22112,-120.81627,332.7,0.53,0.42,2025-04-24,2121,N20,VIIRS,n,2,273.83,11.92,D,0
37.21935,-120.81116,332.83,0.53,0.42,2025-04-24,2121,N20,VIIRS,n,2,273.34,4.24,D,0
37.21873,-120.81717,339.25,0.53,0.42,2025-04-24,2121,N20,VIIRS,n,2,271.41,8.59,D,0
37.22321,-120.81178,326.27,0.53,0.42,2025-04-24,2121,N20,VIIRS,n,2,272.75,4.24,D,0
37.75834,-120.67008,327.02,0.55,0.43,2025-04-24,2121,N20,VIIRS,n,2,283.88,1.57,D,0
37.81285,-120.75645,325.31,0.55,0.42,2025-04-24,2121,N20,VIIRS,n,2,288.66,2.85,D,0
37.81739,-120.75094,331.35,0.55,0.42,2025-04-24,2121,N20,VIIRS,n,2,290.64,2.09,D,0
38.28605,-120.52302,329.74,0.57,0.43,2025-04-24,2121,N20,VIIRS,n,2,287.8,4.51,D,0
38.41074,-120.43147,336.27,0.38,0.43,2025-04-24,2121,N20,VIIRS,n,2,283.5,4.17,D,0
38.41029,-120.43589,333.82,0.38,0.43,2025-04-24,2121,N20,VIIRS,n,2,285.57,4.19,D,0
38.57864,-121.97304,340.41,0.49,0.4,2025-04-24,2121,N20,VIIRS,n,2,295.21,5.16,D,0
38.58234,-121.97371,340.61,0.49,0.4,2025-04-24,2121,N20,VIIRS,n,2,298.72,9.48,D,0
38.59716,-121.97637,327.26,0.49,0.4,2025-04-24,2121,N20,VIIRS,l,2,298.25,2.85,D,0
38.60086,-121.97704,329.3,0.49,0.4,2025-04-24,2121,N20,VIIRS,n,2,293.01,2.85,D,0
38.59885,-121.97832,337.97,0.49,0.4,2025-04-24,2122,N20,VIIRS,n,2,297.67,5.84,D,0
39.64436,-121.86083,331.76,0.51,0.41,2025-04-24,2122,N20,VIIRS,n,2,285.33,4.79,D,0
39.64814,-121.86152,330.84,0.51,0.41,2025-04-24,2122,N20,VIIRS,n,2,283.39,7.39,D,0
39.75524,-121.93657,331.75,0.51,0.41,2025-04-24,2122,N20,VIIRS,n,2,291.82,4.08,D,0
39.87977,-121.59753,339.64,0.53,0.42,2025-04-24,2122,N20,VIIRS,n,2,275.89,6.97,D,0
39.87912,-121.60366,332.8,0.53,0.42,2025-04-24,2122,N20,VIIRS,n,2,276.51,6.97,D,0
39.95082,-121.06393,346.6,0.56,0.43,2025-04-24,2122,N20,VIIRS,n,2,286.44,13.36,D,0
40.74615,-122.96288,328.34,0.47,0.4,2025-04-24,2122,N20,VIIRS,n,2,291.85,15.24,D,0
40.74549,-122.96857,346.93,0.47,0.4,2025-04-24,2122,N20,VIIRS,n,2,297.96,15.24,D,0
41.27077,-121.98193,345.02,0.53,0.42,2025-04-24,2122,N20,VIIRS,n,2,301.3,10.63,D,0
41.27459,-121.98264,342.02,0.53,0.42,2025-04-24,2122,N20,VIIRS,n,2,296.58,10.63,D,0
41.27774,-121.98964,351.01,0.52,0.42,2025-04-24,2122,N20,VIIRS,n,2,314.12,124.28,D,0
41.6414,-121.7522,330.52,0.54,0.42,2025-04-24,2122,N20,VIIRS,n,2,300.2,4.94,D,0
37.95153,-122.40082,296.23,0.6,0.71,2025-04-26,1103,N20,VIIRS,n,2,281.68,1.97,N,2
37.95063,-122.40162,296.09,0.6,0.71,2025-04-26,1103,N20,VIIRS,n,2,281.17,1,N,2
38.31491,-121.83253,297.62,0.41,0.45,2025-04-28,1025,N20,VIIRS,n,2,279.52,0.62,N,2
37.88243,-121.18613,295.62,0.45,0.47,2025-04-28,1025,N20,VIIRS,n,2,280.08,0.75,N,2
37.88354,-121.18626,298.12,0.45,0.47,2025-04-28,1025,N20,VIIRS,n,2,279.76,0.8,N,2
38.07402,-122.13985,298.56,0.4,0.44,2025-04-28,1025,N20,VIIRS,n,2,284.69,0.64,N,2
37.95143,-122.40044,296.82,0.39,0.44,2025-04-28,1025,N20,VIIRS,n,2,285.29,1.13,N,2
36.3385,-119.57526,295.27,0.59,0.53,2025-04-28,1025,N20,VIIRS,n,2,279.34,0.5,N,0
36.01183,-119.27999,321.48,0.63,0.54,2025-04-28,1026,N20,VIIRS,n,2,279.78,3.9,N,0
38.25575,-120.54766,334.85,0.43,0.62,2025-04-28,2006,N20,VIIRS,n,2,287.97,3.96,D,0
38.46039,-122.39961,337.71,0.53,0.67,2025-04-28,2006,N20,VIIRS,n,2,298.78,5.79,D,0
38.46138,-122.39878,344.94,0.52,0.67,2025-04-28,2007,N20,VIIRS,n,2,298.94,7.05,D,0
38.91015,-121.99168,367,0.49,0.65,2025-04-28,2007,N20,VIIRS,h,2,299.91,16.17,D,0
38.90867,-121.99688,344.16,0.49,0.65,2025-04-28,2007,N20,VIIRS,n,2,301.11,12.34,D,0
38.91668,-122.03607,367,0.49,0.65,2025-04-28,2007,N20,VIIRS,h,2,301.73,29.59,D,0
38.9083,-121.99191,367,0.49,0.65,2025-04-28,2007,N20,VIIRS,h,2,299.54,11.33,D,0
38.90677,-121.99714,340.02,0.49,0.65,2025-04-28,2007,N20,VIIRS,n,2,300.44,11.33,D,0
38.91464,-122.03609,367,0.49,0.65,2025-04-28,2007,N20,VIIRS,h,2,303.16,29.96,D,0
39.39682,-121.65033,367,0.45,0.63,2025-04-28,2007,N20,VIIRS,h,2,301.24,8.4,D,0
39.40229,-121.65294,367,0.45,0.63,2025-04-28,2007,N20,VIIRS,h,2,298.05,8.4,D,0
39.40371,-121.64795,340.47,0.45,0.63,2025-04-28,2007,N20,VIIRS,n,2,297.82,8.4,D,0
39.70581,-122.08792,339.21,0.47,0.64,2025-04-28,2007,N20,VIIRS,n,2,297.96,19.71,D,0
39.70434,-122.09302,348.63,0.47,0.64,2025-04-28,2007,N20,VIIRS,n,2,305.85,19.71,D,0
39.76936,-122.01995,367,0.46,0.64,2025-04-28,2007,N20,VIIRS,h,2,306.03,28.31,D,0
36.79343,-120.68826,333.51,0.39,0.6,2025-04-28,2146,N20,VIIRS,n,2,298.53,1.85,D,0
36.79338,-120.6899,332.44,0.39,0.6,2025-04-28,2146,N20,VIIRS,n,2,298.68,1.92,D,0
36.93581,-121.37301,330.92,0.36,0.57,2025-04-28,2146,N20,VIIRS,n,2,299.43,3.34,D,0
38.46509,-122.3971,338.49,0.33,0.55,2025-04-28,2147,N20,VIIRS,n,2,302.73,2.14,D,0
38.50827,-121.9668,333.17,0.35,0.56,2025-04-28,2147,N20,VIIRS,n,2,303.51,1.93,D,0
38.51349,-121.96725,367,0.35,0.56,2025-04-28,2147,N20,VIIRS,h,2,305.19,10.72,D,0
38.50912,-121.96576,340.46,0.35,0.56,2025-04-28,2147,N20,VIIRS,n,2,302.73,2.25,D,0
38.51433,-121.96625,367,0.35,0.56,2025-04-28,2147,N20,VIIRS,h,2,301.33,5.78,D,0
38.5141,-121.97024,336.41,0.35,0.56,2025-04-28,2147,N20,VIIRS,n,2,302.62,5.78,D,0
38.71125,-120.84584,325.25,0.4,0.6,2025-04-28,2147,N20,VIIRS,n,2,293.96,1.58,D,0
38.9077,-121.99493,367,0.35,0.57,2025-04-28,2147,N20,VIIRS,h,2,306.45,7.51,D,0
38.91565,-122.0368,367,0.35,0.56,2025-04-28,2147,N20,VIIRS,h,2,306.19,14.48,D,0
38.91539,-122.04085,350.83,0.35,0.56,2025-04-28,2147,N20,VIIRS,n,2,303.72,14.48,D,0
39.39572,-121.65324,331.28,0.37,0.58,2025-04-28,2147,N20,VIIRS,n,2,301.61,4.28,D,0
39.40129,-121.64938,367,0.37,0.58,2025-04-28,2147,N20,VIIRS,h,2,304.32,4.28,D,0
39.40107,-121.65369,343.28,0.37,0.58,2025-04-28,2147,N20,VIIRS,n,2,301.72,4.28,D,0
39.70374,-122.09236,367,0.35,0.57,2025-04-28,2147,N20,VIIRS,h,2,308.04,19.09,D,0
39.76598,-122.01869,367,0.35,0.57,2025-04-28,2147,N20,VIIRS,h,2,303.74,6.05,D,3
39.76573,-122.02284,331.99,0.35,0.57,2025-04-28,2147,N20,VIIRS,n,2,298.14,6.05,D,0
39.77123,-122.01916,367,0.35,0.57,2025-04-28,2147,N20,VIIRS,h,2,305.52,6.05,D,0
39.77098,-122.0233,347.53,0.35,0.57,2025-04-28,2147,N20,VIIRS,n,2,300.74,6.05,D,0
39.76573,-122.01949,367,0.35,0.57,2025-04-28,2147,N20,VIIRS,h,2,303.55,8.19,D,3
39.77099,-122.01997,367,0.35,0.57,2025-04-28,2147,N20,VIIRS,h,2,306.48,8.19,D,0
39.77077,-122.02415,333.73,0.35,0.57,2025-04-28,2147,N20,VIIRS,n,2,298.74,8.19,D,0
41.22946,-122.13672,338.85,0.36,0.57,2025-04-28,2148,N20,VIIRS,n,2,293.82,4.51,D,0
41.27354,-121.97948,329.76,0.37,0.58,2025-04-28,2148,N20,VIIRS,l,2,303.74,4.01,D,0
41.23178,-122.15371,303.09,0.39,0.36,2025-04-29,1006,N20,VIIRS,n,2,277.46,0.71,N,0
40.37041,-121.31536,305.81,0.4,0.37,2025-04-29,1006,N20,VIIRS,n,2,271.91,1.34,N,0
40.48308,-122.534,295.65,0.39,0.36,2025-04-29,1006,N20,VIIRS,n,2,285,0.47,N,0
39.61886,-119.26518,306.86,0.47,0.39,2025-04-29,1006,N20,VIIRS,n,2,278.69,1.25,N,2
39.49301,-119.6215,299.51,0.46,0.39,2025-04-29,1006,N20,VIIRS,n,2,277.68,0.61,N,2
39.7712,-122.02328,296.56,0.39,0.36,2025-04-29,1006,N20,VIIRS,n,2,276.18,0.4,N,0
39.70426,-122.09239,307.49,0.39,0.36,2025-04-29,1006,N20,VIIRS,n,2,279.55,1.64,N,0
39.402,-121.65056,299.39,0.4,0.37,2025-04-29,1006,N20,VIIRS,n,2,282.25,0.64,N,0
38.91718,-122.0391,311.88,0.4,0.37,2025-04-29,1006,N20,VIIRS,n,2,284.22,1.52,N,0
38.45081,-121.45971,296.04,0.41,0.37,2025-04-29,1006,N20,VIIRS,n,2,281.79,0.77,N,0
38.31482,-121.83164,299.93,0.4,0.37,2025-04-29,1006,N20,VIIRS,n,2,283.37,0.63,N,2
38.2146,-121.98517,295.76,0.4,0.37,2025-04-29,1006,N20,VIIRS,n,2,283.03,0.4,N,2
38.07083,-122.13918,304.33,0.4,0.37,2025-04-29,1006,N20,VIIRS,n,2,287.75,1.02,N,2
37.88378,-121.18683,307.52,0.42,0.38,2025-04-29,1006,N20,VIIRS,n,2,282.2,0.54,N,2
38.0139,-122.11254,297.81,0.4,0.37,2025-04-29,1006,N20,VIIRS,n,2,284.58,0.89,N,2
37.95051,-122.39986,302.3,0.4,0.37,2025-04-29,1006,N20,VIIRS,n,2,288.14,1.3,N,2
37.75667,-121.66084,298.48,0.41,0.37,2025-04-29,1007,N20,VIIRS,n,2,283.05,0.32,N,2
37.32227,-121.0852,297.55,0.43,0.38,2025-04-29,1007,N20,VIIRS,n,2,284.05,0.73,N,0
37.45457,-121.93417,304.8,0.41,0.37,2025-04-29,1007,N20,VIIRS,n,2,283.09,0.84,N,2
37.1856,-121.67838,296.98,0.42,0.37,2025-04-29,1007,N20,VIIRS,n,2,283,0.61,N,2
39.05098,-119.17779,332.32,0.61,0.71,2025-04-29,1948,N20,VIIRS,n,2,297.44,2.83,D,0
36.06814,-121.00259,335.96,0.41,0.45,2025-04-29,2127,N20,VIIRS,l,2,310.16,4.17,D,0
36.26923,-121.21532,341.58,0.4,0.44,2025-04-29,2127,N20,VIIRS,n,2,308.97,3.26,D,0
36.26878,-121.21981,342.51,0.4,0.44,2025-04-29,2127,N20,VIIRS,n,2,309.2,3.26,D,0
36.27329,-121.21587,339.89,0.4,0.44,2025-04-29,2127,N20,VIIRS,n,2,309.9,4.79,D,0
36.27284,-121.22034,344.78,0.4,0.44,2025-04-29,2127,N20,VIIRS,n,2,309.37,4.79,D,0
36.93699,-121.37877,345.39,0.4,0.44,2025-04-29,2127,N20,VIIRS,n,2,307.6,6.37,D,0
36.94104,-121.3794,335.82,0.4,0.44,2025-04-29,2127,N20,VIIRS,l,2,309.89,3.34,D,0
38.45494,-122.39909,344.82,0.55,0.43,2025-04-29,2128,N20,VIIRS,n,2,305.31,9.84,D,0
39.04909,-119.17423,341.75,0.55,0.51,2025-04-29,2128,N20,VIIRS,n,2,301.68,5.63,D,0
39.04636,-119.1747,343.3,0.55,0.51,2025-04-29,2128,N20,VIIRS,n,2,303.01,5.34,D,0
39.05105,-119.17525,332.99,0.55,0.51,2025-04-29,2128,N20,VIIRS,n,2,305.8,5.34,D,0
39.76966,-122.01693,325.4,0.4,0.44,2025-04-29,2128,N20,VIIRS,n,2,279.34,6.43,D,0
40.9125,-123.76649,332.35,0.51,0.41,2025-04-29,2129,N20,VIIRS,n,2,291.31,3.48,D,0
39.95563,-122.30647,298.02,0.45,0.39,2025-04-30,947,N20,VIIRS,n,2,282.12,1.41,N,0
39.95208,-122.30719,324.08,0.45,0.39,2025-04-30,947,N20,VIIRS,n,2,284.94,1.41,N,0
39.77192,-122.01886,295.37,0.44,0.38,2025-04-30,947,N20,VIIRS,n,2,283.73,0.51,N,0
39.76842,-122.01961,297.56,0.44,0.38,2025-04-30,947,N20,VIIRS,n,2,282.27,0.48,N,0
39.76825,-122.02175,296.03,0.44,0.38,2025-04-30,947,N20,VIIRS,n,2,279.85,0.51,N,0
38.62831,-121.46967,304.37,0.41,0.37,2025-04-30,947,N20,VIIRS,n,2,282.88,0.84,N,0
38.45216,-121.46017,301.2,0.41,0.37,2025-04-30,948,N20,VIIRS,n,2,281.64,0.84,N,0
38.26152,-120.40375,307.71,0.39,0.36,2025-04-30,948,N20,VIIRS,n,2,279.48,0.74,N,0
38.31436,-121.8353,302.63,0.42,0.38,2025-04-30,948,N20,VIIRS,n,2,282.38,0.44,N,2
38.21555,-121.98615,299.48,0.42,0.38,2025-04-30,948,N20,VIIRS,n,2,282.84,0.49,N,2
38.07063,-122.13779,303.66,0.43,0.38,2025-04-30,948,N20,VIIRS,n,2,289.08,2.12,N,2
38.03167,-122.09901,297.54,0.42,0.38,2025-04-30,948,N20,VIIRS,n,2,283.71,0.5,N,2
38.00571,-121.9321,303.6,0.42,0.38,2025-04-30,948,N20,VIIRS,n,2,285.66,0.77,N,2
38.0157,-122.11224,302.1,0.42,0.38,2025-04-30,948,N20,VIIRS,n,2,288.22,1.18,N,2
37.88509,-121.18507,310.15,0.4,0.37,2025-04-30,948,N20,VIIRS,n,2,284.05,0.99,N,2
37.94461,-122.39344,299.42,0.43,0.38,2025-04-30,948,N20,VIIRS,n,2,283.47,0.76,N,2
37.75544,-121.66183,298.89,0.41,0.37,2025-04-30,948,N20,VIIRS,n,2,282.69,0.34,N,2
37.45645,-121.92986,313.27,0.42,0.37,2025-04-30,948,N20,VIIRS,n,2,284.48,0.84,N,2
37.21445,-121.89975,296.72,0.41,0.37,2025-04-30,948,N20,VIIRS,n,2,282.43,0.44,N,2
37.18407,-121.67922,301.36,0.41,0.37,2025-04-30,948,N20,VIIRS,n,2,282.67,0.6,N,2
36.34048,-119.577,307.57,0.38,0.36,2025-04-30,948,N20,VIIRS,n,2,277.09,1.1,N,0
35.67189,-119.88658,347.63,0.42,0.38,2025-04-30,2108,N20,VIIRS,n,2,298.69,13.1,D,0
36.06216,-120.99031,334.42,0.4,0.37,2025-04-30,2108,N20,VIIRS,n,2,283.33,2.82,D,0
38.20711,-121.11704,340.58,0.41,0.37,2025-04-30,2109,N20,VIIRS,n,2,309.65,5.22,D,0
38.61896,-122.43275,331.09,0.39,0.36,2025-04-30,2109,N20,VIIRS,l,2,304.85,4.17,D,0
38.6608,-122.91566,333.05,0.39,0.36,2025-04-30,2109,N20,VIIRS,n,2,307.62,2.77,D,0
38.94181,-121.42708,353.53,0.41,0.37,2025-04-30,2109,N20,VIIRS,n,2,316.66,13.52,D,0
38.91522,-122.03896,344.22,0.4,0.37,2025-04-30,2109,N20,VIIRS,n,2,315.56,29.65,D,0
38.91459,-122.0435,307.28,0.4,0.37,2025-04-30,2109,N20,VIIRS,l,2,313.65,27.29,D,0
38.85246,-122.74538,333.42,0.39,0.36,2025-04-30,2109,N20,VIIRS,n,2,301.41,2.32,D,0
39.17561,-121.59246,337.92,0.4,0.37,2025-04-30,2109,N20,VIIRS,l,2,307.95,2.44,D,0
39.18153,-122.10565,343.83,0.4,0.37,2025-04-30,2109,N20,VIIRS,l,2,316.76,8.49,D,0
39.22211,-121.91235,345.37,0.4,0.37,2025-04-30,2109,N20,VIIRS,n,2,313.59,15.33,D,0
39.40371,-123.18607,332.07,0.39,0.36,2025-04-30,2109,N20,VIIRS,n,2,302.19,1.89,D,0
39.64027,-121.77588,344.17,0.4,0.37,2025-04-30,2109,N20,VIIRS,n,2,310.95,8.85,D,0
39.68774,-122.27151,336.32,0.4,0.37,2025-04-30,2109,N20,VIIRS,n,2,310.47,7.87,D,0
39.80709,-121.99323,345.74,0.4,0.37,2025-04-30,2109,N20,VIIRS,n,2,313.51,5.1,D,0
40.37219,-121.3164,333.36,0.42,0.38,2025-04-30,2109,N20,VIIRS,l,2,306.12,4.5,D,0
40.76707,-122.92981,340.89,0.39,0.36,2025-04-30,2110,N20,VIIRS,n,2,303.02,2.98,D,0
40.77037,-122.93067,367,0.39,0.36,2025-04-30,2110,N20,VIIRS,l,2,326.66,72.55,D,0
41.2705,-121.98418,333.28,0.41,0.37,2025-04-30,2110,N20,VIIRS,l,2,308.22,5.28,D,0
41.63681,-121.80532,343.6,0.42,0.37,2025-04-30,2110,N20,VIIRS,n,2,297.98,9.06,D,0
41.64022,-121.80605,344.52,0.42,0.37,2025-04-30,2110,N20,VIIRS,n,2,302.41,9.06,D,0
41.64341,-121.80457,341.14,0.42,0.37,2025-04-30,2110,N20,VIIRS,n,2,299.93,20.25,D,0
41.64682,-121.80533,342.5,0.42,0.37,2025-04-30,2110,N20,VIIRS,n,2,300.72,5.1,D,0
41.9392,-121.45516,339.96,0.43,0.38,2025-04-30,2110,N20,VIIRS,n,2,309.89,3.6,D,0
39.62177,-119.26067,299.84,0.52,0.41,2025-05-01,928,N20,VIIRS,n,2,277.73,1.23,N,2
39.22439,-121.91286,305.75,0.46,0.47,2025-05-01,928,N20,VIIRS,n,2,285.59,0.64,N,0
38.91592,-122.04331,307.87,0.46,0.47,2025-05-01,928,N20,VIIRS,n,2,285.12,0.98,N,0
38.51631,-121.19231,296.74,0.41,0.45,2025-05-01,929,N20,VIIRS,n,2,285.26,0.62,N,0
38.31574,-121.83365,295.66,0.44,0.46,2025-05-01,929,N20,VIIRS,n,2,284.31,0.43,N,2
38.00467,-121.93591,295.9,0.45,0.47,2025-05-01,929,N20,VIIRS,n,2,284.18,0.29,N,2
38.0161,-122.11324,299.09,0.46,0.47,2025-05-01,929,N20,VIIRS,n,2,287.34,1.08,N,2
37.77021,-120.19252,295.63,0.54,0.42,2025-05-01,929,N20,VIIRS,n,2,282.49,0.43,N,0
37.45451,-121.93336,305.21,0.44,0.46,2025-05-01,929,N20,VIIRS,n,2,283.74,0.7,N,2
36.33988,-119.57796,308.92,0.49,0.4,2025-05-01,929,N20,VIIRS,n,2,286.19,0.91,N,0
36.05769,-119.52625,296.06,0.49,0.4,2025-05-01,929,N20,VIIRS,n,2,279.53,0.57,N,0
36.26928,-121.21552,335.44,0.44,0.38,2025-05-01,2050,N20,VIIRS,l,2,306.03,4.41,D,0
36.26841,-121.22026,336.48,0.44,0.38,2025-05-01,2050,N20,VIIRS,n,2,304.41,4.41,D,0
36.26755,-121.22502,352.6,0.44,0.38,2025-05-01,2050,N20,VIIRS,n,2,307.2,11.55,D,0
37.05484,-119.37115,339.6,0.39,0.36,2025-05-01,2050,N20,VIIRS,n,2,303.92,6.42,D,0
