latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
42.26857,-122.99201,327.58,0.35,0.57,2025-05-23,2017,N,VIIRS,n,2,289.77,1.89,D,0
35.412,-118.99102,367,0.59,0.7,2025-05-23,2156,N,VIIRS,h,2,299.98,22.06,D,0
35.41179,-118.99759,355.78,0.59,0.7,2025-05-23,2156,N,VIIRS,l,2,297.67,22.06,D,0
35.98198,-121.27348,330.37,0.44,0.63,2025-05-23,2156,N,VIIRS,n,2,299.06,5.47,D,0
35.98144,-121.28367,349.45,0.44,0.63,2025-05-23,2156,N,VIIRS,n,2,303.33,8.22,D,0
35.98005,-121.28253,347.7,0.44,0.63,2025-05-23,2156,N,VIIRS,n,2,303.89,8.23,D,0
38.0014,-119.16754,355.08,0.6,0.71,2025-05-23,2156,N,VIIRS,n,2,296.69,41.95,D,0
38.02174,-119.14857,335.47,0.6,0.71,2025-05-23,2156,N,VIIRS,l,2,309.22,12.79,D,0
38.01958,-119.14922,340.8,0.6,0.71,2025-05-23,2156,N,VIIRS,n,2,311.52,9.96,D,0
38.70234,-122.02462,335.93,0.42,0.61,2025-05-23,2156,N,VIIRS,n,2,303.4,2.18,D,0
39.11557,-121.341,331.53,0.47,0.64,2025-05-23,2157,N,VIIRS,l,2,305.43,4.92,D,0
39.11202,-121.33556,335.19,0.47,0.64,2025-05-23,2157,N,VIIRS,l,2,305.43,3.39,D,0
39.47394,-121.61134,338.91,0.45,0.63,2025-05-23,2157,N,VIIRS,n,2,307.46,3.12,D,0
39.63993,-121.94019,334,0.44,0.62,2025-05-23,2157,N,VIIRS,n,2,300.24,3.56,D,0
39.63972,-121.94538,340.11,0.44,0.62,2025-05-23,2157,N,VIIRS,n,2,301.22,3.56,D,0
39.73318,-121.91825,330.76,0.44,0.62,2025-05-23,2157,N,VIIRS,l,2,304.5,4.27,D,0
39.76442,-122.00946,349.92,0.43,0.62,2025-05-23,2157,N,VIIRS,n,2,311.62,8.71,D,0
39.80567,-121.99635,367,0.43,0.62,2025-05-23,2157,N,VIIRS,h,2,312.62,8.09,D,0
39.8059,-121.99111,338.51,0.43,0.62,2025-05-23,2157,N,VIIRS,n,2,309.71,8.09,D,0
39.80569,-121.99363,367,0.43,0.62,2025-05-23,2157,N,VIIRS,h,2,314.14,14.64,D,0
39.80549,-121.99886,367,0.43,0.62,2025-05-23,2157,N,VIIRS,h,2,305.25,8.75,D,0
42.10839,-122.98609,367,0.4,0.6,2025-05-23,2157,N,VIIRS,h,2,297.76,10.02,D,0
42.1082,-122.99051,349.81,0.4,0.6,2025-05-23,2157,N,VIIRS,n,2,293.79,10.02,D,0
42.11397,-122.98694,354.04,0.4,0.6,2025-05-23,2157,N,VIIRS,n,2,291.87,8.85,D,0
42.10954,-123.09338,334.79,0.4,0.6,2025-05-23,2157,N,VIIRS,n,2,294.92,2.96,D,0
42.38425,-122.77495,304.95,0.39,0.36,2025-05-24,1015,N,VIIRS,n,2,282.04,0.61,N,2
42.11388,-123.09181,305.76,0.39,0.36,2025-05-24,1015,N,VIIRS,n,2,280.99,0.79,N,0
42.11138,-123.09753,296.31,0.39,0.36,2025-05-24,1015,N,VIIRS,n,2,280.21,0.93,N,0
42.11058,-123.09281,302.09,0.39,0.36,2025-05-24,1015,N,VIIRS,n,2,280.61,0.79,N,0
40.7364,-122.32249,303.04,0.41,0.37,2025-05-24,1015,N,VIIRS,n,2,287.1,0.64,N,2
38.30096,-122.74835,296.01,0.42,0.38,2025-05-24,1016,N,VIIRS,n,2,282.07,0.75,N,2
38.07178,-122.13817,306.36,0.44,0.39,2025-05-24,1016,N,VIIRS,n,2,291.49,1.57,N,2
38.01524,-122.11295,301.57,0.45,0.39,2025-05-24,1016,N,VIIRS,n,2,289.04,1.02,N,2
37.45425,-121.93256,308.55,0.46,0.39,2025-05-24,1016,N,VIIRS,n,2,284.13,1.32,N,2
36.30729,-120.25829,313.37,0.57,0.43,2025-05-24,1016,N,VIIRS,n,2,286.08,1.9,N,0
35.97741,-121.2664,298.03,0.52,0.41,2025-05-24,1016,N,VIIRS,n,2,280.65,1.7,N,0
35.96492,-121.30352,330.34,0.75,0.77,2025-05-24,1957,N,VIIRS,l,2,302.86,12.91,D,0
35.96099,-121.30311,330.94,0.75,0.77,2025-05-24,1957,N,VIIRS,l,2,303.89,13.16,D,0
39.642,-122.21839,345.9,0.65,0.73,2025-05-24,1958,N,VIIRS,n,2,303.23,13.35,D,0
39.64601,-122.229,327.78,0.65,0.73,2025-05-24,1958,N,VIIRS,l,2,302.26,9.24,D,0
39.64576,-122.2174,326.19,0.65,0.73,2025-05-24,1958,N,VIIRS,n,2,297.28,7.69,D,0
39.6434,-122.22465,352.3,0.65,0.73,2025-05-24,1958,N,VIIRS,n,2,303.47,7.69,D,0
42.11295,-123.08904,347.15,0.6,0.71,2025-05-24,1958,N,VIIRS,n,2,296.16,11.33,D,0
42.11219,-123.09027,349.85,0.6,0.71,2025-05-24,1958,N,VIIRS,n,2,296.27,11.22,D,0
35.96434,-121.25728,343.47,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,303.42,13.93,D,0
35.96931,-121.25222,367,0.48,0.48,2025-05-24,2137,N,VIIRS,h,2,307.66,13.93,D,0
35.96881,-121.25777,367,0.48,0.48,2025-05-24,2137,N,VIIRS,h,2,302.53,13.93,D,0
35.9683,-121.26333,367,0.48,0.48,2025-05-24,2137,N,VIIRS,h,2,303.7,12.18,D,0
35.97033,-121.241,347.81,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,302.22,10.02,D,0
35.96981,-121.24664,354.39,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,303.87,10.02,D,0
35.96782,-121.26875,340.42,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,302.26,12.18,D,0
35.9649,-121.30095,339.87,0.48,0.48,2025-05-24,2137,N,VIIRS,l,2,314.79,11.67,D,0
35.97482,-121.24139,357.52,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,304.26,13.28,D,0
35.9743,-121.24702,342.4,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,297.57,13.28,D,0
35.9738,-121.25262,351.38,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,301.4,9.81,D,0
35.97329,-121.25818,341.56,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,299.54,9.81,D,0
35.96788,-121.31761,340.53,0.48,0.48,2025-05-24,2137,N,VIIRS,l,2,313.58,6.36,D,0
35.97829,-121.25294,354.02,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,305.03,9.81,D,0
35.97202,-121.24926,367,0.48,0.48,2025-05-24,2137,N,VIIRS,h,2,301.89,22.05,D,0
35.97155,-121.25488,367,0.48,0.48,2025-05-24,2137,N,VIIRS,h,2,305.45,22.05,D,0
35.97297,-121.23799,342.99,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,304.21,16.87,D,0
35.97249,-121.24366,356.49,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,304.01,16.87,D,0
35.97108,-121.26042,350.51,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,299.49,8.84,D,0
35.97061,-121.26598,348.95,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,300.87,8.84,D,0
35.98099,-121.25002,342.13,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,305.31,5.65,D,0
35.98052,-121.25562,345.82,0.48,0.48,2025-05-24,2137,N,VIIRS,n,2,304.14,5.65,D,0
36.44178,-119.43788,338.02,0.62,0.54,2025-05-24,2137,N,VIIRS,n,2,307.96,3.39,D,0
36.44138,-119.43908,340.02,0.62,0.54,2025-05-24,2137,N,VIIRS,n,2,307.31,2.59,D,0
37.87801,-121.50341,344.22,0.49,0.49,2025-05-24,2137,N,VIIRS,n,2,308.61,7.93,D,0
39.22002,-123.04556,335.73,0.42,0.45,2025-05-24,2138,N,VIIRS,n,2,301.76,2.83,D,0
39.65587,-121.78986,330.31,0.5,0.49,2025-05-24,2138,N,VIIRS,l,2,304.38,4.15,D,0
39.65164,-121.79193,337.18,0.5,0.49,2025-05-24,2138,N,VIIRS,n,2,311.39,4.61,D,0
39.64416,-122.22372,367,0.47,0.48,2025-05-24,2138,N,VIIRS,h,2,314.93,9.47,D,0
39.64462,-122.21815,343.61,0.47,0.48,2025-05-24,2138,N,VIIRS,n,2,311.34,9.47,D,0
39.80976,-121.99657,340.14,0.49,0.48,2025-05-24,2138,N,VIIRS,l,2,312.3,5.15,D,0
41.56963,-122.28815,344.6,0.49,0.49,2025-05-24,2138,N,VIIRS,l,2,316.43,10.66,D,0
42.10514,-122.99226,367,0.46,0.47,2025-05-24,2139,N,VIIRS,h,2,302.64,21.33,D,0
42.38391,-122.77441,299.91,0.43,0.38,2025-05-25,956,N,VIIRS,n,2,284.41,1.02,N,2
40.73582,-122.32351,303.5,0.41,0.37,2025-05-25,956,N,VIIRS,n,2,287.97,0.51,N,2
39.61977,-119.26543,296.27,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,285.9,1.06,N,2
39.61902,-119.26093,307.06,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,286.94,0.85,N,2
39.6517,-121.7916,307.11,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,287.51,0.76,N,0
39.64357,-122.22395,302.84,0.4,0.37,2025-05-25,957,N,VIIRS,n,2,287.53,0.9,N,0
38.21629,-121.98647,297.15,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,283.36,0.25,N,2
38.1597,-122.56448,296.45,0.4,0.37,2025-05-25,957,N,VIIRS,n,2,281.66,0.37,N,2
38.07377,-122.13957,300.2,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,289.81,0.96,N,2
38.07044,-122.14035,302.04,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,288.45,0.96,N,2
37.88486,-121.18567,301.86,0.38,0.36,2025-05-25,957,N,VIIRS,n,2,285.1,0.45,N,2
38.01465,-122.1122,299.78,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,287.78,0.79,N,2
37.94863,-122.40134,297.32,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,287.25,0.44,N,2
37.944,-122.3932,301.17,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,286.71,1.15,N,2
37.94313,-122.39658,300.26,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,282.9,0.56,N,2
37.94249,-122.39213,298.64,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,287.43,0.56,N,2
37.18475,-121.67799,300.41,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,283.43,0.52,N,2
36.664,-120.13457,302.26,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,287.94,0.48,N,2
36.69437,-120.58617,304.56,0.39,0.36,2025-05-25,957,N,VIIRS,n,2,285.88,0.29,N,0
36.30938,-120.25668,303.67,0.39,0.36,2025-05-25,958,N,VIIRS,n,2,287.56,0.75,N,0
35.89542,-121.20924,338.03,0.44,0.38,2025-05-25,2118,N,VIIRS,l,2,313.02,2.46,D,0
35.8948,-121.21406,352.9,0.44,0.38,2025-05-25,2118,N,VIIRS,n,2,314.82,7.18,D,0
35.89893,-121.20992,350.09,0.44,0.38,2025-05-25,2118,N,VIIRS,n,2,315.14,8.86,D,0
35.89832,-121.21471,349.16,0.44,0.38,2025-05-25,2118,N,VIIRS,n,2,313.87,6.64,D,0
35.89771,-121.21949,344.09,0.44,0.38,2025-05-25,2118,N,VIIRS,n,2,313.25,6.64,D,0
35.91609,-121.21615,346.75,0.44,0.38,2025-05-25,2118,N,VIIRS,n,2,313.64,7.85,D,0
35.9172,-121.23608,345.76,0.44,0.38,2025-05-25,2118,N,VIIRS,n,2,309.41,12.12,D,0
35.92311,-121.21757,339.69,0.44,0.38,2025-05-25,2118,N,VIIRS,l,2,310.75,10.63,D,0
35.92071,-121.23676,355.44,0.44,0.38,2025-05-25,2118,N,VIIRS,n,2,311.67,12.12,D,0
35.92482,-121.23262,337.56,0.44,0.38,2025-05-25,2118,N,VIIRS,l,2,309.98,14.71,D,0
35.92651,-121.2478,335.6,0.44,0.38,2025-05-25,2118,N,VIIRS,l,2,310,2.94,D,0
38.54013,-121.89247,338.74,0.44,0.38,2025-05-25,2119,N,VIIRS,n,2,301.13,2.63,D,0
38.53951,-121.89748,332.62,0.44,0.38,2025-05-25,2119,N,VIIRS,n,2,299.79,2.63,D,0
39.61852,-119.26504,297.6,0.44,0.39,2025-05-26,938,N,VIIRS,n,2,275.99,0.85,N,2
39.49208,-119.62257,296.19,0.46,0.39,2025-05-26,938,N,VIIRS,n,2,278.65,0.55,N,2
38.92503,-119.175,297.61,0.44,0.38,2025-05-26,938,N,VIIRS,n,2,283.07,0.46,N,0
37.95013,-122.40044,296.94,0.38,0.44,2025-05-26,938,N,VIIRS,n,2,277.58,0.82,N,2
36.0221,-121.24705,335.13,0.4,0.37,2025-05-26,2059,N,VIIRS,l,2,308.94,5.86,D,0
36.87964,-120.44708,339.49,0.39,0.36,2025-05-26,2059,N,VIIRS,l,2,313.74,2.78,D,0
37.85499,-121.44911,335.72,0.39,0.36,2025-05-26,2100,N,VIIRS,n,2,308.97,2.82,D,0
37.8583,-121.44997,338.44,0.39,0.36,2025-05-26,2100,N,VIIRS,n,2,310.62,5.32,D,0
38.34391,-122.0174,338.48,0.4,0.37,2025-05-26,2100,N,VIIRS,l,2,309.96,23.18,D,0
38.59968,-122.79285,346.99,0.41,0.37,2025-05-26,2100,N,VIIRS,n,2,301.42,4.4,D,0
39.64788,-121.79014,336.58,0.39,0.36,2025-05-26,2100,N,VIIRS,l,2,308.32,8.76,D,0
39.65117,-121.79105,348.27,0.39,0.36,2025-05-26,2100,N,VIIRS,n,2,314.61,8.76,D,0
40.73569,-122.3244,300.16,0.36,0.57,2025-05-27,919,N,VIIRS,n,2,287.29,0.45,N,2
39.62119,-119.26326,300.52,0.49,0.48,2025-05-27,919,N,VIIRS,n,2,285.2,1.22,N,2
39.64994,-121.79316,305.78,0.33,0.55,2025-05-27,919,N,VIIRS,n,2,286.2,0.52,N,0
38.07428,-122.14026,298.53,0.33,0.55,2025-05-27,919,N,VIIRS,n,2,288.39,0.62,N,2
38.0691,-122.14073,301.42,0.33,0.55,2025-05-27,919,N,VIIRS,n,2,288.1,0.93,N,2
38.01391,-122.11254,296.06,0.33,0.55,2025-05-27,919,N,VIIRS,n,2,285.53,0.55,N,2
37.86123,-120.97093,295.63,0.57,0.52,2025-05-27,919,N,VIIRS,n,2,283.31,0.48,N,0
37.94899,-122.40176,300.07,0.34,0.56,2025-05-27,919,N,VIIRS,n,2,287.76,0.76,N,2
37.94875,-122.39802,297.19,0.34,0.56,2025-05-27,919,N,VIIRS,n,2,287.13,1.05,N,2
37.45505,-121.93296,306.98,0.32,0.55,2025-05-27,920,N,VIIRS,n,2,283.58,0.94,N,2
38.07204,-122.13818,300.75,0.51,0.66,2025-05-27,1100,N,VIIRS,n,2,288.47,1.3,N,2
38.07163,-122.139,301.92,0.51,0.66,2025-05-27,1100,N,VIIRS,n,2,288.53,1.06,N,2
37.95025,-122.40087,296.64,0.49,0.65,2025-05-27,1100,N,VIIRS,n,2,286.4,1.03,N,2
35.36944,-120.52155,343.26,0.56,0.43,2025-05-27,2040,N,VIIRS,n,2,308.53,8.19,D,0
35.89189,-121.14604,367,0.39,0.44,2025-05-27,2040,N,VIIRS,h,2,306.63,15.61,D,0
35.89101,-121.15018,345.84,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,304.6,12.61,D,0
35.89013,-121.15437,334.66,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,305.12,12.61,D,0
35.88924,-121.15866,335.98,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,307.33,6.3,D,0
35.89583,-121.14735,367,0.39,0.44,2025-05-27,2040,N,VIIRS,h,2,310.55,15.61,D,0
35.89498,-121.15141,367,0.39,0.44,2025-05-27,2040,N,VIIRS,h,2,306.75,12.61,D,0
35.89413,-121.15546,367,0.39,0.44,2025-05-27,2040,N,VIIRS,h,2,306.97,12.61,D,0
35.89326,-121.15962,367,0.39,0.44,2025-05-27,2040,N,VIIRS,h,2,306.75,6.3,D,0
35.8967,-121.14323,342.46,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,304.9,15.61,D,0
35.89235,-121.16395,335.46,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,306.7,6.3,D,0
35.89978,-121.14862,367,0.39,0.44,2025-05-27,2040,N,VIIRS,h,2,305.91,14.83,D,0
35.89635,-121.16499,367,0.39,0.44,2025-05-27,2040,N,VIIRS,h,2,303.79,15.73,D,0
35.90323,-121.1322,350.52,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,310.05,22.61,D,0
35.90237,-121.13628,345.03,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,308.13,19.83,D,0
35.90064,-121.14452,351.55,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,306.51,14.83,D,0
35.89894,-121.15265,354.87,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,305.16,31.08,D,0
35.8981,-121.15665,355.37,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,301.93,31.08,D,0
35.89726,-121.16067,355.75,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,301.83,15.73,D,0
35.89539,-121.16955,347.35,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,305.2,6.93,D,0
35.90717,-121.13353,353.1,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,317.73,22.61,D,0
35.90631,-121.13763,354.21,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,313.62,19.83,D,0
35.90545,-121.14172,352.35,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,308.58,19.83,D,0
35.9003,-121.16631,343.04,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,299.76,15.73,D,0
35.89936,-121.17077,352.58,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,305.04,6.93,D,0
35.91112,-121.1348,343.39,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,311.01,13.81,D,0
35.90423,-121.16768,339.71,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,297.97,2.91,D,0
35.90332,-121.17202,355.96,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,302.94,7.53,D,0
35.90633,-121.17783,342.32,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,303.27,7.53,D,0
35.91116,-121.1749,341.3,0.39,0.44,2025-05-27,2040,N,VIIRS,n,2,302.24,4.18,D,0
37.65559,-121.53275,348.45,0.57,0.43,2025-05-27,2041,N,VIIRS,n,2,317.56,19.26,D,0
37.65948,-121.53405,349.84,0.57,0.43,2025-05-27,2041,N,VIIRS,l,2,322.31,12.29,D,0
38.19689,-120.90582,337.41,0.52,0.42,2025-05-27,2041,N,VIIRS,l,2,311.94,3.19,D,0
38.19571,-120.91171,337.82,0.52,0.42,2025-05-27,2041,N,VIIRS,l,2,309.53,3.19,D,0
38.20064,-120.90703,337.31,0.52,0.42,2025-05-27,2041,N,VIIRS,l,2,311.54,25.78,D,0
38.20319,-120.91422,348.18,0.52,0.42,2025-05-27,2041,N,VIIRS,n,2,311.94,25.78,D,0
38.43961,-121.95606,343.98,0.38,0.43,2025-05-27,2041,N,VIIRS,l,2,314.69,13.87,D,0
38.44352,-121.9574,344.63,0.38,0.43,2025-05-27,2041,N,VIIRS,n,2,311.12,21.57,D,0
38.44263,-121.96168,339.16,0.38,0.43,2025-05-27,2041,N,VIIRS,l,2,312.04,21.57,D,0
38.73948,-121.94415,349.36,0.57,0.43,2025-05-27,2041,N,VIIRS,n,2,312.53,11.63,D,0
38.74337,-121.94543,355.21,0.57,0.43,2025-05-27,2041,N,VIIRS,n,2,317.84,24,D,0
38.60203,-122.79301,348.14,0.42,0.45,2025-05-27,2041,N,VIIRS,n,2,300.33,12.85,D,0
39.05092,-122.04021,333.72,0.56,0.43,2025-05-27,2041,N,VIIRS,n,2,306.91,2,D,0
39.05612,-122.03516,335.53,0.56,0.43,2025-05-27,2041,N,VIIRS,n,2,306.65,4.9,D,0
39.05479,-122.04155,333.72,0.56,0.43,2025-05-27,2041,N,VIIRS,n,2,304.68,4.17,D,0
39.15092,-122.228,334.13,0.57,0.43,2025-05-27,2041,N,VIIRS,l,2,308.27,7.09,D,0
39.64319,-122.21845,346.83,0.56,0.43,2025-05-27,2041,N,VIIRS,n,2,307.37,7.71,D,0
39.64185,-122.22483,352.24,0.56,0.43,2025-05-27,2041,N,VIIRS,n,2,309.53,13.03,D,0
41.89743,-122.45045,345.61,0.52,0.41,2025-05-27,2042,N,VIIRS,n,2,313.69,6.72,D,0
42.11301,-123.08463,338.81,0.55,0.42,2025-05-27,2042,N,VIIRS,n,2,298.97,9.94,D,0
39.61919,-119.26461,303.21,0.43,0.62,2025-05-28,900,N,VIIRS,n,2,283.15,0.67,N,2
39.61935,-119.26562,299.2,0.43,0.62,2025-05-28,900,N,VIIRS,n,2,282.76,0.63,N,2
38.07034,-122.14117,301.45,0.6,0.71,2025-05-28,901,N,VIIRS,n,2,287.13,1.25,N,2
35.90516,-121.17376,295.36,0.52,0.67,2025-05-28,901,N,VIIRS,n,2,283.45,1.1,N,0
39.62104,-119.2651,297.03,0.37,0.58,2025-05-28,1040,N,VIIRS,n,2,286.83,0.55,N,2
39.61991,-119.26096,298.19,0.37,0.58,2025-05-28,1040,N,VIIRS,n,2,286.01,0.55,N,2
35.90682,-121.1735,297.05,0.37,0.58,2025-05-28,1042,N,VIIRS,n,2,282.58,0.78,N,0
35.7858,-120.81322,341.47,0.34,0.56,2025-05-28,2021,N,VIIRS,n,2,276.52,2.88,D,0
35.79806,-120.78601,343.15,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,282.92,4.61,D,0
35.79179,-120.81104,342.48,0.34,0.56,2025-05-28,2021,N,VIIRS,n,2,276.55,4.81,D,0
35.79086,-120.81477,350.19,0.34,0.56,2025-05-28,2021,N,VIIRS,n,2,273.01,5.28,D,0
35.80405,-120.78378,330.83,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,284.39,4.66,D,0
35.79779,-120.80882,335.11,0.34,0.56,2025-05-28,2021,N,VIIRS,n,2,283.48,4.81,D,0
35.79686,-120.81252,356.48,0.34,0.56,2025-05-28,2021,N,VIIRS,n,2,280.81,4.81,D,0
35.79593,-120.81625,335.22,0.34,0.56,2025-05-28,2021,N,VIIRS,n,2,271.95,5.28,D,0
35.8302,-120.76588,333.24,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,282.56,3.07,D,0
35.81844,-120.81322,330.92,0.34,0.56,2025-05-28,2021,N,VIIRS,n,2,287.48,1.23,D,0
35.83687,-120.76086,346.82,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,289.52,3.01,D,0
35.8335,-120.77447,342.29,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,271.7,2.67,D,0
35.82423,-120.8118,343.97,0.34,0.56,2025-05-28,2021,N,VIIRS,n,2,289.62,4.49,D,0
35.83188,-120.80286,367,0.33,0.56,2025-05-28,2021,N,VIIRS,h,2,299.62,13.39,D,0
35.83096,-120.80658,367,0.34,0.56,2025-05-28,2021,N,VIIRS,h,2,295.42,8.75,D,0
35.83282,-120.79906,346.04,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,289.48,13.39,D,0
35.83003,-120.8103,344.24,0.34,0.56,2025-05-28,2021,N,VIIRS,n,2,293.67,8.75,D,0
35.8377,-120.80128,367,0.33,0.56,2025-05-28,2021,N,VIIRS,h,2,300.81,8.93,D,0
35.83959,-120.79363,330.95,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,287.95,10.06,D,0
35.83864,-120.79747,340.76,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,289.42,10.06,D,0
35.83678,-120.80499,349.32,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,295.47,8.93,D,0
35.84355,-120.79956,367,0.33,0.56,2025-05-28,2021,N,VIIRS,h,2,296.39,10.06,D,0
35.84541,-120.79203,350.52,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,289.8,16.54,D,0
35.84447,-120.79583,355.32,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,299.44,10.06,D,0
35.84265,-120.80322,335.54,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,293.56,8.93,D,0
35.85029,-120.79424,367,0.33,0.56,2025-05-28,2021,N,VIIRS,h,2,296.26,19.45,D,0
35.84939,-120.79789,344.8,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,300.16,11.43,D,0
35.8485,-120.8015,333.09,0.33,0.56,2025-05-28,2021,N,VIIRS,n,2,293.04,11.43,D,0
35.85522,-120.79623,367,0.33,0.56,2025-05-28,2021,N,VIIRS,h,2,294.31,19.45,D,0
35.85434,-120.7998,367,0.33,0.56,2025-05-28,2021,N,VIIRS,h,2,293.26,11.43,D,0
35.85204,-120.79599,367,0.33,0.56,2025-05-28,2022,N,VIIRS,h,2,300.59,23.36,D,0
35.85114,-120.79958,353.96,0.33,0.56,2025-05-28,2022,N,VIIRS,n,2,295.05,15.79,D,0
36.20061,-119.868,341.13,0.59,0.52,2025-05-28,2022,N,VIIRS,l,2,311.72,6.38,D,0
36.1991,-119.87434,350.56,0.59,0.53,2025-05-28,2022,N,VIIRS,n,2,312.64,9.03,D,0
36.2038,-119.87606,336.88,0.59,0.53,2025-05-28,2022,N,VIIRS,l,2,310.99,4.73,D,0
36.20081,-119.86292,340.01,0.58,0.52,2025-05-28,2022,N,VIIRS,n,2,308.86,3.77,D,0
36.19926,-119.86927,350.95,0.58,0.52,2025-05-28,2022,N,VIIRS,n,2,312.18,5.77,D,0
36.19772,-119.87561,346.38,0.59,0.52,2025-05-28,2022,N,VIIRS,n,2,313.55,5.77,D,0
36.20243,-119.87729,352.22,0.59,0.52,2025-05-28,2022,N,VIIRS,n,2,311.54,6.9,D,0
36.76263,-120.34383,356.69,0.6,0.53,2025-05-28,2022,N,VIIRS,n,2,314.13,23.16,D,0
36.76005,-120.3442,367,0.6,0.53,2025-05-28,2022,N,VIIRS,h,2,315.04,26.66,D,0
37.6574,-121.38,346.69,0.32,0.55,2025-05-28,2022,N,VIIRS,n,2,304.79,3.71,D,0
38.44109,-121.9584,367,0.33,0.55,2025-05-28,2022,N,VIIRS,h,2,310.18,6.69,D,0
38.44202,-121.95472,334.12,0.33,0.55,2025-05-28,2022,N,VIIRS,n,2,308.44,6.8,D,0
38.74284,-121.9388,367,0.32,0.55,2025-05-28,2022,N,VIIRS,h,2,314.35,5.67,D,0
38.74189,-121.9425,367,0.32,0.55,2025-05-28,2022,N,VIIRS,h,2,313.81,5.67,D,0
39.80856,-121.99635,354.45,0.61,0.54,2025-05-28,2023,N,VIIRS,n,2,311.43,16.42,D,0
39.80916,-121.99752,346.87,0.61,0.54,2025-05-28,2023,N,VIIRS,n,2,309.94,8.82,D,0
35.81807,-120.78994,342.15,0.58,0.7,2025-05-28,2202,N,VIIRS,n,2,302.82,11.64,D,0
35.81784,-120.79625,350.17,0.58,0.7,2025-05-28,2202,N,VIIRS,n,2,302.56,15.01,D,0
35.81736,-120.8091,336.44,0.58,0.69,2025-05-28,2202,N,VIIRS,n,2,303.56,5.51,D,0
35.81714,-120.81519,330.24,0.58,0.69,2025-05-28,2202,N,VIIRS,l,2,304.68,5.51,D,0
35.82482,-120.78382,331.59,0.58,0.7,2025-05-28,2202,N,VIIRS,l,2,304.13,7.79,D,0
35.82459,-120.79001,356.56,0.58,0.7,2025-05-28,2202,N,VIIRS,n,2,306.6,7.79,D,0
